2024-07-22 11:10:03,599 INFO  Logger.cs: 70 - 
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalModelAssembly.SLDASM
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BalanceAssembly-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BalanceAssembly-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BalanceAssembly-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalYawLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GimbalYawLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalYawLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalBaseLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GimbalBaseLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalBaseLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalRollLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1136 - Found 87 in GimbalRollLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalRollLink-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,049 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalPitchLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GimbalPitchLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalPitchLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalModelAssembly.SLDASM
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 41 in GimbalModelAssembly.SLDASM
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalModelAssembly.SLDASM
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BalanceAssembly-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BalanceAssembly-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BalanceAssembly-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalYawLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GimbalYawLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalYawLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalBaseLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GimbalBaseLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalBaseLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalRollLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 87 in GimbalRollLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalRollLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BFS-PGE-16S2-CS.step-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalPitchLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GimbalPitchLink-1
2024-07-22 11:12:59,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalPitchLink-1
2024-07-22 11:12:59,237 INFO  SwAddin.cs: 339 - Loading config tree
2024-07-22 11:12:59,237 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-07-22 11:12:59,237 INFO  SwAddin.cs: 344 - Showing property manager
2024-07-22 11:13:28,544 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:13:38,016 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:20,411 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:40,403 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:41,877 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:42,394 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:43,656 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:55,549 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:55,737 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:14:56,213 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:15:35,202 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:15:59,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:16:01,319 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:16:16,399 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:16:33,788 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:18:28,651 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-07-22 11:18:29,588 INFO  ExportHelperExtension.cs: 347 - Creating joint 1st_link
2024-07-22 11:18:29,588 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-07-22 11:18:29,588 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-22 11:18:29,588 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-22 11:18:29,744 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-07-22 11:18:29,760 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-07-22 11:18:29,760 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-22 11:18:29,760 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-22 11:18:30,682 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 1st_link failed
2024-07-22 11:18:30,682 INFO  ExportHelperExtension.cs: 347 - Creating joint 2nd_link
2024-07-22 11:18:30,682 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 1st_link
2024-07-22 11:18:30,682 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-22 11:18:30,682 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-22 11:18:30,682 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-22 11:18:30,775 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-07-22 11:18:30,775 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-07-22 11:18:30,775 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-22 11:18:30,775 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-22 11:18:30,775 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-07-22 11:18:31,650 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 1st_link to child 2nd_link failed
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 347 - Creating joint 3rd_link
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 2nd_link
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-22 11:18:31,666 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-22 11:18:31,760 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-07-22 11:18:32,667 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 2nd_link to child 3rd_link failed
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 347 - Creating joint 4th_link
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 3rd_link
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-22 11:18:32,683 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-22 11:18:32,792 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-07-22 11:18:33,371 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 3rd_link to child 4th_link failed
2024-07-22 11:18:33,683 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,683 INFO  ExportHelperExtension.cs: 1136 - Found 51 in GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,699 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,699 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalBaseLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GimbalBaseLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalBaseLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalRollLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 87 in GimbalRollLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalRollLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GimbalPitchLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GimbalPitchLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GimbalPitchLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 51 in GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in GimbalModelAssembly.SLDASM
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BalanceAssembly-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 38 in GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalYawLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalBaseLink-1
2024-07-22 11:18:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 39 in GimbalBaseLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalBaseLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalRollLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1136 - Found 87 in GimbalRollLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalRollLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BFS-PGE-16S2-CS.step-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GimbalPitchLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GimbalPitchLink-1
2024-07-22 11:18:33,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GimbalPitchLink-1
2024-07-22 11:18:33,761 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-22 11:18:51,574 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-07-22 11:18:51,574 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
